freq_hz,freq_ghz,dataset,sv1,sv2,sv3,condition_number,effective_rank,capacity_20db_bps_hz
37530000000.0,37.53,With Lens,0.12378896019032551,0.07610376690612793,0.06389720155201886,1.937314267034819,2.5480029979853387,1.0340528572446175
37535000000.0,37.535,With Lens,0.1236024187419579,0.07603856363421078,0.06393620084785456,1.9332149408765738,2.549957629578935,1.0323942465734854
37540000000.0,37.54,With Lens,0.1235032967455405,0.07600085122013873,0.06395966519543568,1.9309559605755098,2.5510027602772083,1.0315093922048661
37545000000.0,37.545,With Lens,0.12349334688537737,0.0759901356149667,0.06393729744759284,1.9314758648752792,2.5507684431889253,1.0312442917303626
37550000000.0,37.55,With Lens,0.12354639075581586,0.07599576738930565,0.06388492520520787,1.9338895734630117,2.5496342694548475,1.0314131833124396
37555000000.0,37.555,With Lens,0.12362749308848525,0.07601413025035113,0.06384421088345126,1.9363931573086468,2.548429767943366,1.0319443874865084
37560000000.0,37.56,With Lens,0.12370526952659311,0.0760531011137118,0.06384142561079756,1.937695913633713,2.5478655843364244,1.0327810052628463
37565000000.0,37.565,With Lens,0.12375841975336511,0.0761113261960992,0.06387813059536539,1.9374145517393129,2.5481820016314076,1.033755417049074
37570000000.0,37.57,With Lens,0.12378182469953115,0.07616430690216726,0.06393767133915405,1.935976429966254,2.5490416694774463,1.0345871199455474
37575000000.0,37.575,With Lens,0.12378357343019297,0.0761896511574551,0.06397742783531682,1.934800719854229,2.5496846530828345,1.0349717073687201
37580000000.0,37.58,With Lens,0.1237784829322731,0.07619715276489229,0.06393829151992791,1.9359053861127107,2.549355111997002,1.034765794815056
37585000000.0,37.585,With Lens,0.12378568303880909,0.0762183532478483,0.06379819117109087,1.9402694773406146,2.5478476166181263,1.0341951242462692
37590000000.0,37.59,With Lens,0.12382976231079838,0.07626833100719198,0.06361312351726539,1.9466071694654241,2.5456506868905047,1.033850693214646
37595000000.0,37.595,With Lens,0.12393060077456723,0.07632954763339038,0.063483730237058,1.952163181208655,2.5435582365212728,1.0343247483306783
37600000000.0,37.6,With Lens,0.12408507679712878,0.07636841530501132,0.06348265373100719,1.954629642971608,2.542173603708155,1.0357759961765582
37605000000.0,37.605,With Lens,0.12426048558910781,0.07635532847820874,0.06362103235383089,1.9531353232061404,2.541741430385749,1.0378246991742195
37610000000.0,37.61,With Lens,0.1244093469302609,0.0762785629946381,0.06385934721526142,1.9481775551336822,2.5422171714430273,1.0398143549767265
37615000000.0,37.615,With Lens,0.12448832982596382,0.07615689808757724,0.06411486596085905,1.9416453260927296,2.5432665462588813,1.041074348004388
37620000000.0,37.62,With Lens,0.12447166794950472,0.07603571444220729,0.06427918399400341,1.9364226521779841,2.544312160160872,1.0410914028244724
37625000000.0,37.625,With Lens,0.12435875903873883,0.07595333719377133,0.06427676067882393,1.9347390522700842,2.544835585131925,1.0396820881557807
37630000000.0,37.63,With Lens,0.12417713987833243,0.07591282500373656,0.06412009731980665,1.936633677565773,2.544707882689088,1.037150371565364
37635000000.0,37.635,With Lens,0.12397351921123663,0.07589552799992068,0.06389938283405747,1.940136409974221,2.5442802146977805,1.0342430491385117
37640000000.0,37.64,With Lens,0.12379186609496291,0.07589685338411735,0.06371433277109927,1.942920230204698,2.5441671618758614,1.0318193380341447
37645000000.0,37.645,With Lens,0.1236602519106521,0.07592996194514645,0.06362755115832809,1.943501669629579,2.5448912006004876,1.0305169167691992
37650000000.0,37.65,With Lens,0.12358909720969115,0.07599696957595181,0.06365514693056916,1.9415413076415329,2.546543017458432,1.0305158268685801
37655000000.0,37.655,With Lens,0.12357677776984534,0.07607772222228457,0.06376570954189416,1.937981693572393,2.548611036591227,1.031510682110564
37660000000.0,37.66,With Lens,0.12360756597081807,0.07615100828101783,0.06388826874527662,1.934745899339409,2.550277693333921,1.0328652724206744
37665000000.0,37.665,With Lens,0.12365168977046807,0.07621175746088468,0.0639593416023834,1.9332858449227734,2.551104034692935,1.033970399102417
37670000000.0,37.67,With Lens,0.12367846502592683,0.0762630826229142,0.06397692760791386,1.9331729367170793,2.5514316784020536,1.0345918096295712
37675000000.0,37.675,With Lens,0.1236723075348942,0.07630468098641503,0.06398903869264358,1.9327108214412358,2.551977278104929,1.0348645013563922
37680000000.0,37.68,With Lens,0.1236377248992572,0.07633313686642058,0.06402854614525434,1.9309781705612092,2.5530384816069382,1.0349809751357155
37685000000.0,37.685,With Lens,0.1235952735386618,0.07634371201544307,0.06407944188900337,1.9287819914653768,2.554168958222608,1.034987427908892
37690000000.0,37.69,With Lens,0.12357732523668374,0.07633107801575653,0.0641061579225821,1.9276982000063407,2.554566460790049,1.0349132407641355
37695000000.0,37.695,With Lens,0.12361882077622302,0.07630332241088386,0.06408543138284355,1.9289691605215173,2.553650147095963,1.034957096818429
37700000000.0,37.7,With Lens,0.12373906323166485,0.07629440118503347,0.06400814456838819,1.933176849072049,2.5513807519046656,1.0354307619344847
37705000000.0,37.705,With Lens,0.12392474548986454,0.07633896124787903,0.06388501650562221,1.9398092427346953,2.5483074254114633,1.0365016778531524
37710000000.0,37.71,With Lens,0.12413376493302238,0.0764231149824118,0.06376253515265323,1.946813511034889,2.545307796402162,1.0380055093984994
37715000000.0,37.715,With Lens,0.12431179750827777,0.07647581782093973,0.06370737793429564,1.9512935791594856,2.5431609662317194,1.0394366415775007
37720000000.0,37.72,With Lens,0.1244113322912984,0.07642500968006688,0.0637536517081339,1.9514385287427483,2.5421886533043483,1.040159346167617
37725000000.0,37.725,With Lens,0.12440466210036061,0.07625838352557925,0.06387754525582982,1.947549199051395,2.542310301702651,1.0397517977816908
37730000000.0,37.73,With Lens,0.124296558895387,0.0760288153779652,0.064025370293539,1.9413641549517155,2.5432829758761533,1.0382898575744324
37735000000.0,37.735,With Lens,0.124128047790191,0.07581550126362553,0.06414161797776581,1.9352185321115383,2.5446803254381942,1.0362840412608516
37740000000.0,37.74,With Lens,0.12395790007515832,0.07568160069324953,0.06417120161964054,1.9316749094070131,2.54576744155423,1.0342839013528846
37745000000.0,37.745,With Lens,0.12383346108218117,0.07564961288040258,0.06407541250905224,1.9326205830463692,2.5457784595723885,1.032587930364238
37750000000.0,37.75,With Lens,0.12377187385396925,0.07569575687308147,0.0638779519826366,1.937630591031051,2.544588205047758,1.0313154245153484
37755000000.0,37.755,With Lens,0.123762678888638,0.07577666333031469,0.06367507805663301,1.9436596336570282,2.5430392432349307,1.030641864351832
37760000000.0,37.76,With Lens,0.12377986052981581,0.07586953893458835,0.06357091411311043,1.94711468690818,2.5424249566848314,1.030784020279338
37765000000.0,37.765,With Lens,0.12379497758121533,0.07597738263566478,0.0636044353397472,1.9463261786690889,2.543537628585127,1.031744391650785
37770000000.0,37.77,With Lens,0.12378946910349399,0.07609415015748262,0.0637376096951871,1.9421730701150135,2.5460909081484804,1.0331353913253958
37775000000.0,37.775,With Lens,0.12376280168617057,0.07618433663815664,0.06389479793282292,1.936977746080222,2.5489246590097645,1.0343282035324897
37780000000.0,37.78,With Lens,0.12372658054417301,0.07621424326390241,0.06400024175234426,1.9332205184934486,2.550770936733626,1.0347971603107822
37785000000.0,37.785,With Lens,0.12369192395950081,0.07619363707078787,0.06401470750261788,1.932242273456337,2.551146538928668,1.0344759202495344
37790000000.0,37.79,With Lens,0.12366690475242287,0.07616877694574434,0.06396711058843592,1.9332888982292031,2.5506736890391695,1.0338684249131487
37795000000.0,37.795,With Lens,0.12366611313386494,0.07617992031195056,0.06393801992957329,1.934156129171363,2.550441635601046,1.0337731307465265
37800000000.0,37.8,With Lens,0.12371134264795981,0.07623442132348326,0.06398381347850926,1.9334787334848633,2.55091570367487,1.034712059036398
37805000000.0,37.805,With Lens,0.1238178744592775,0.07630969540182633,0.06408106489098418,1.9322068799873817,2.551474882006587,1.0365409727396775
37810000000.0,37.81,With Lens,0.12397849410579057,0.07637039263911663,0.06415825034898337,1.932385833956195,2.5510941817873767,1.0385989192365115
37815000000.0,37.815,With Lens,0.12415917885683582,0.07639084609012821,0.06416744153890808,1.9349248759053548,2.5493921558647883,1.0401995371068589
37820000000.0,37.82,With Lens,0.12430738234994178,0.07637697020356544,0.06410924658007477,1.938993031132839,2.5469967056891187,1.0409677778521462
37825000000.0,37.825,With Lens,0.12436864729023618,0.07635748678312834,0.06401158032343915,1.9429085590735846,2.5450531051323413,1.0408021162003793
37830000000.0,37.83,With Lens,0.12431212243166134,0.07634131829692217,0.06391559088757184,1.9449420822898689,2.5444407907613833,1.0397369573815904
37835000000.0,37.835,With Lens,0.12415193822110127,0.07629471821376965,0.06386796927987831,1.9438842289951357,2.545264393394018,1.0379291187028366
37840000000.0,37.84,With Lens,0.12394402413318813,0.07618092735613828,0.06389288974919456,1.939871942241438,2.5468896097218092,1.0357253383503278
37845000000.0,37.845,With Lens,0.12375560270817788,0.07601523834418406,0.06396827533510245,1.9346402894227674,2.548450812195208,1.033631695991541
37850000000.0,37.85,With Lens,0.12363487165540639,0.07586437793475567,0.06404655673408845,1.9303906089552878,2.549421330934295,1.0321802989454272
37855000000.0,37.855,With Lens,0.12359673716288891,0.07579006877623679,0.06409342417291122,1.928384054336833,2.5497578189075543,1.0316791804588956
37860000000.0,37.86,With Lens,0.12362718981420504,0.07580573400416757,0.06409337509854753,1.928860660311937,2.5495525594005404,1.0320146362724367
37865000000.0,37.865,With Lens,0.12369169128126775,0.0758814382794768,0.06403746813300684,1.9315518693580787,2.548834935400778,1.03268313051631
37870000000.0,37.87,With Lens,0.12374924291745318,0.07597003830322624,0.0639411146675149,1.9353626154459835,2.5478370547353757,1.0331575214546378
37875000000.0,37.875,With Lens,0.12376992818764428,0.07603373909356102,0.06386347769129778,1.938039277878372,2.547248830511169,1.0332909874357412
37880000000.0,37.88,With Lens,0.12374630870996597,0.07606435983537736,0.06387092889007691,1.9374433855962192,2.5478456762203816,1.0333329306885177
37885000000.0,37.885,With Lens,0.12369056738134135,0.07608422363064091,0.06396729837316484,1.9336531403869832,2.549721650263228,1.0335370095512144
37890000000.0,37.89,With Lens,0.12362716217296685,0.07611492735483251,0.06407998356568763,1.9292633252041664,2.5519539334291834,1.0338363502960004
37895000000.0,37.895,With Lens,0.12358871662771324,0.07614814032988386,0.06412099142481238,1.9274299083886142,2.553114673600871,1.0339597013870787
37900000000.0,37.9,With Lens,0.1236108970709865,0.0761637210626087,0.06404875416440067,1.9299500620059122,2.552176960970129,1.0338384123407818
37905000000.0,37.905,With Lens,0.12371476074163515,0.07616901519400086,0.0638887414453963,1.936409419605961,2.549256021720124,1.0338228396257279
37910000000.0,37.91,With Lens,0.12389173072934397,0.07619546475145174,0.06372393364220849,1.9441946478847383,2.5456466502131017,1.0344893634392347
37915000000.0,37.915,With Lens,0.12410490047788,0.0762495881778752,0.06366156677161443,1.9494477872828004,2.5430408618283398,1.0361660534505315
37920000000.0,37.92,With Lens,0.12430472865479603,0.07628868386608165,0.06376166723826275,1.949521303925409,2.5423251429240374,1.0385230276900879
37925000000.0,37.925,With Lens,0.12444419111940738,0.07625829250974893,0.0639784214926426,1.9450963030358326,2.543031104976571,1.0406091469384857
37930000000.0,37.93,With Lens,0.12448735232304393,0.07614404220227594,0.064187673586062,1.9394277026746092,2.5439999123506953,1.0413827605275454
37935000000.0,37.935,With Lens,0.12442370512214407,0.07598526371859056,0.06428522365384129,1.9354946292499875,2.544486025967765,1.0404363329447086
37940000000.0,37.94,With Lens,0.12427593778180371,0.07585157074501273,0.06424915651087956,1.934281234661183,2.5445811589311935,1.0382553011280178
37945000000.0,37.945,With Lens,0.12408988815268167,0.07580319513821288,0.06412202502240466,1.9352147426617272,2.5447736113595743,1.0358014843302756
37950000000.0,37.95,With Lens,0.12391371858516796,0.07585070016858275,0.06396772795506328,1.937128651375834,2.5453452528959915,1.0338669972324401
37955000000.0,37.955,With Lens,0.12378156332513188,0.07594053280062524,0.06385162616969912,1.938581219468966,2.5462151619220363,1.0327473527710902
37960000000.0,37.96,With Lens,0.1237085513544459,0.07599913293589618,0.06382333501777024,1.9382965700554806,2.5471774313232554,1.0323782026624633
37965000000.0,37.965,With Lens,0.12368942362220268,0.07600217725665653,0.06388918855379493,1.9359992891137716,2.548165797728612,1.0326022155076475
37970000000.0,37.97,With Lens,0.12369879750286687,0.07599255768782646,0.06400859385402523,1.932534212280434,2.549346873213855,1.0332634174854955
37975000000.0,37.975,With Lens,0.12370347861687096,0.07602254098689169,0.06413076829924985,1.9289255672041894,2.550934633842526,1.0341463422033574
37980000000.0,37.98,With Lens,0.12368090353661733,0.07609471093649695,0.06422316541144917,1.925798934765189,2.5528269346843464,1.0349125550080478
37985000000.0,37.985,With Lens,0.12362720997707342,0.07616785086926123,0.06426500303135538,1.923709704281112,2.5544908620774427,1.0351656511983163
37990000000.0,37.99,With Lens,0.12355264122615105,0.07620436424753188,0.06424691792660306,1.9230905577027058,2.5554013371188695,1.0347042425338453
37995000000.0,37.995,With Lens,0.12347703879096768,0.07619974534664749,0.06419045913414718,1.9236042311665287,2.5555504021299793,1.033773938659856
38000000000.0,38.0,With Lens,0.12343033358720265,0.0761799259790365,0.0641429928205079,1.9242995713124773,2.555360505370184,1.0330269208475067
38005000000.0,38.005,With Lens,0.12344537897853275,0.0761842153888256,0.06412689521473058,1.9250172422222014,2.5550477176000403,1.0330843885506165
38010000000.0,38.01,With Lens,0.12354264660756456,0.07623650483604133,0.06410950518836252,1.9270566235783497,2.554212134658468,1.0340771169581544
38015000000.0,38.015,With Lens,0.12371812662298541,0.07631779208083633,0.06404251152039399,1.9318125364834895,2.552192871457401,1.0355957477468747
38020000000.0,38.02,With Lens,0.12394255636051922,0.07637575521628423,0.06392339769411039,1.9389231616506943,2.5488524746742556,1.0370759743750741
38025000000.0,38.025,With Lens,0.12416686139403295,0.07637164657178758,0.06380508160286542,1.9460340504988358,2.5450123527754163,1.0381798262156632
38030000000.0,38.03,With Lens,0.12433310167601824,0.07630782992629644,0.06375881837868784,1.9500534175140563,2.5421397577345126,1.0388492144604213
38035000000.0,38.035,With Lens,0.1243948271980766,0.07620289001587237,0.0638359781280591,1.9486632906060046,2.5414833965260764,1.0391085778612252
38040000000.0,38.04,With Lens,0.12434243506407182,0.07605930288105896,0.06403555812913123,1.9417717077335135,2.5431497245130266,1.0388940334138472
38045000000.0,38.045,With Lens,0.12420983315108262,0.07587747871098509,0.06428273074717396,1.9322426366671304,2.545904032551855,1.0380747638929946
38050000000.0,38.05,With Lens,0.12405535195486467,0.07569058354731852,0.06445243472838995,1.9247581953676125,2.5479610566874804,1.0366360192856132
38055000000.0,38.055,With Lens,0.12393309900142718,0.07555920797655148,0.06445167302081041,1.9228841268621713,2.5481944966568006,1.0348653551895268
38060000000.0,38.06,With Lens,0.12387219617483194,0.07553006702133473,0.06428551420300828,1.9269068266865519,2.5467381360517427,1.033303517395682
38065000000.0,38.065,With Lens,0.12387061764524837,0.07560846526409498,0.06404130479243263,1.9342300730244555,2.544636343410188,1.0324445602605161
38070000000.0,38.07,With Lens,0.12389802364196151,0.07575758679386538,0.06382195309298165,1.9413073031697345,2.5430754855801196,1.032384995922921
38075000000.0,38.075,With Lens,0.12391283707751181,0.07591313020939892,0.06370103300992651,1.9452249237183097,2.5428205440173453,1.0328007267815449
38080000000.0,38.08,With Lens,0.12388686994127147,0.07601289399568041,0.0637123125657027,1.9444729747254794,2.5440615224353293,1.0332682097350845
38085000000.0,38.085,With Lens,0.12381804010872573,0.07603787936332752,0.06384015473813055,1.9395009397552647,2.5464882965860323,1.033569435287099
38090000000.0,38.09,With Lens,0.1237227088131127,0.07602643761966674,0.06401759497053057,1.932636002181375,2.549466791053145,1.0337082582497406
38095000000.0,38.095,With Lens,0.1236231308782138,0.07603024561386634,0.06416510492234127,1.926641139725935,2.5522698654550493,1.0337468909969434
38100000000.0,38.1,With Lens,0.12354303694793392,0.07606065708808833,0.06424100776834646,1.9231179777476564,2.554260568895838,1.0337146060422444
38105000000.0,38.105,With Lens,0.12350849541828385,0.07609319835131197,0.06425087222447838,1.9222851167961175,2.5550185377010943,1.0336957658914476
38110000000.0,38.11,With Lens,0.12353897885179012,0.07611534671571578,0.06422083237892505,1.9236589479698356,2.554525331939506,1.0339085605923082
38115000000.0,38.115,With Lens,0.12363806888000584,0.07614528004390013,0.06418204264310179,1.9263654409929303,2.5532447012447084,1.0346621435909356
38120000000.0,38.12,With Lens,0.12379117523852359,0.07620181500261371,0.06416795403173424,1.9291744158977346,2.55187190857975,1.0361390879392562
38125000000.0,38.125,With Lens,0.12396848362501367,0.07627830606162178,0.06419212621481274,1.9312101177357037,2.5508344196569475,1.038137772683922
38130000000.0,38.13,With Lens,0.12412766308226836,0.0763493820380515,0.06422523956972835,1.9326928776576204,2.5500538973861184,1.0400097178993581
38135000000.0,38.135,With Lens,0.12422163627857762,0.07638501160266814,0.06422029872791557,1.9343048652712105,2.5492634036210533,1.0409433033551723
38140000000.0,38.14,With Lens,0.12422181802215272,0.07635823523368379,0.06416889028640138,1.9358573518681794,2.5484568949755033,1.0405009970042864
38145000000.0,38.145,With Lens,0.12413624208677534,0.07626037383636693,0.06411471441883707,1.93615838754019,2.5479712571917483,1.0389305162025295
38150000000.0,38.15,With Lens,0.12400492408960732,0.0761159003842119,0.06410959417854437,1.9342646865655593,2.5481598011350557,1.0369800850059034
38155000000.0,38.155,With Lens,0.1238764854196626,0.07596580698266474,0.0641708926910574,1.9304154925201087,2.549024360370396,1.035379718203724
38160000000.0,38.16,With Lens,0.12378871537397192,0.07583130727293595,0.06427758522818344,1.9258457662111264,2.5500836409272174,1.0344436692108943
38165000000.0,38.165,With Lens,0.1237586029500287,0.075713947045326,0.06437987095782591,1.9223182822329783,2.550596477730402,1.0340446117976874
38170000000.0,38.17,With Lens,0.12377890975353917,0.07563123747760181,0.0644110624395365,1.9217026558090398,2.5500352520665484,1.0338688714917252
38175000000.0,38.175,With Lens,0.12382017223722216,0.07562266671539243,0.06432535921999814,1.9249044815085563,2.5485391618493987,1.0336754999247042
38180000000.0,38.18,With Lens,0.12384681099404231,0.07570705606029013,0.06414341092941528,1.9307799382593775,2.5468857650509404,1.0334129972405837
38185000000.0,38.185,With Lens,0.12383569541021291,0.07585025900425786,0.0639508972622528,1.936418419625635,2.5460065715700795,1.0331581755698789
38190000000.0,38.19,With Lens,0.1237823960802054,0.07598710810106743,0.06383798679072392,1.9390084541041919,2.546435227250561,1.032965572329604
38195000000.0,38.195,With Lens,0.12369536311181223,0.07606549697749448,0.06384401868374835,1.937462046750813,2.548106045739962,1.032792993293757
38200000000.0,38.2,With Lens,0.12359373164834038,0.0760674119577385,0.06395370714067124,1.9325499204680379,2.5504902053008056,1.0325974834648992
38205000000.0,38.205,With Lens,0.12350869025787113,0.07601272582411575,0.06411407103412708,1.926389765393763,2.5528006085455925,1.0324612873826888
38210000000.0,38.21,With Lens,0.12347767829438153,0.07595348197100993,0.06424933561210341,1.921851442011185,2.5541894625314474,1.0325881771485435
38215000000.0,38.215,With Lens,0.12352730832773236,0.07594319623278187,0.06429356203357746,1.9213013623855517,2.554061443020924,1.0331562834950718
38220000000.0,38.22,With Lens,0.12366152620215388,0.07599325781885329,0.06423875458994459,1.9250299447976977,2.5523803385732844,1.0342224567857785
38225000000.0,38.225,With Lens,0.12385924940443548,0.07606515107458589,0.06414695497522249,1.9308671698021762,2.549762458869192,1.0357229831339976
38230000000.0,38.23,With Lens,0.12407920431859508,0.07611401421322632,0.06409737662886093,1.9357922405630297,2.5471913916168654,1.0374880213179396
38235000000.0,38.235,With Lens,0.12426692485785892,0.0761240233439806,0.06412651987387427,1.9378398375940311,2.5455503904757215,1.0391883225026135
38240000000.0,38.24,With Lens,0.12437249557932194,0.07609742745719834,0.06421648388560597,1.9367690046822985,2.545198120937628,1.04034649104086
38245000000.0,38.245,With Lens,0.12437290958786498,0.07603417659432715,0.06431844338014149,1.93370521815622,2.54582670561426,1.0405158001915233
38250000000.0,38.25,With Lens,0.1242819418624096,0.07594169925492544,0.06437440395943636,1.9306111469509248,2.546688538989031,1.0395354621456596
38255000000.0,38.255,With Lens,0.12414038268843039,0.07585043195946058,0.06434270912166927,1.9293620735441264,2.5471209649392414,1.037687366333234
38260000000.0,38.26,With Lens,0.12399723995886065,0.07579442028707209,0.0642340676248289,1.9303968212489633,2.546992260262596,1.0356252916730802
38265000000.0,38.265,With Lens,0.12389307222449764,0.07578351507856532,0.06411505773617261,1.932355309330078,2.546692418285887,1.0340914363593294
38270000000.0,38.27,With Lens,0.12384646279760554,0.07580600181479095,0.06405872846360876,1.9333268981129044,2.546750316393317,1.0335562319714364
38275000000.0,38.275,With Lens,0.1238449654995417,0.0758462873080678,0.06409009611287757,1.9323573065239583,2.547459188618869,1.0339610163990303
38280000000.0,38.28,With Lens,0.1238522455789901,0.07588889198358505,0.06418579477602007,1.929589654707548,2.5488220148421474,1.0347983895698487
38285000000.0,38.285,With Lens,0.12383092741611709,0.07591909858782094,0.064304895667399,1.9256842909224456,2.550658830408923,1.035462289119775
38290000000.0,38.29,With Lens,0.12376337240668463,0.07593841042264127,0.06440261956035295,1.9217133286124108,2.5526670023538953,1.0355796919226534
38295000000.0,38.295,With Lens,0.12365526111362979,0.07596724325960236,0.06443631178741385,1.9190307092930634,2.5544723279249504,1.0350879258470451
38300000000.0,38.3,With Lens,0.12352876990362752,0.07601284785672997,0.06439217612176018,1.9183816628598638,2.5557364344686695,1.034130907094486
38305000000.0,38.305,With Lens,0.12341467683836733,0.0760474259723902,0.06430781161341992,1.9191241894571458,2.5563167323972236,1.0329857202598203
38310000000.0,38.31,With Lens,0.12334419837032258,0.07604082182173902,0.06424634746740066,1.919863202073999,2.556338653398373,1.0320564229105638
38315000000.0,38.315,With Lens,0.12333851178151652,0.07600763263471998,0.06424463738920816,1.9198257908174445,2.5561090678863994,1.0317988953815487
38320000000.0,38.32,With Lens,0.12340364330191317,0.07599907622753786,0.06429259657266413,1.9194067416835645,2.555867896776874,1.0325197356058176
38325000000.0,38.325,With Lens,0.1235345369890242,0.07604920222496026,0.0643492332637868,1.9197514985550657,2.5554863857302124,1.0341656200740041
38330000000.0,38.33,With Lens,0.12371829819430218,0.07614409894111009,0.06436509159202417,1.9221334909066268,2.554432910569499,1.036281581344413
38335000000.0,38.335,With Lens,0.12392731989850285,0.07623639474430671,0.06430496414992307,1.9271812298903384,2.5522220854003654,1.038168691816026
38340000000.0,38.34,With Lens,0.12411761396903485,0.07627121564204231,0.06418480036553972,1.9337539925678815,2.5490619615579244,1.0392304595752946
