scenario,lens_angle_deg,yz_angle_deg,theta_deg,phi_deg,gain_db
Simul_+45deg,45,305.63998413,54.35998917,-90.00000000,-2.41540170
Simul_+45deg,45,305.99996948,54.00000763,-90.00000000,-2.46635103
Simul_+45deg,45,306.35998535,53.64000702,-90.00000000,-2.56538582
Simul_+45deg,45,306.71997070,53.27999878,-90.00000000,-2.66335392
Simul_+45deg,45,307.07998657,52.91999054,-90.00000000,-2.76012421
Simul_+45deg,45,307.44000244,52.55998993,-90.00000000,-2.85556698
Simul_+45deg,45,307.79995728,52.20001221,-90.00000000,-2.94953680
Simul_+45deg,45,308.15997314,51.84000397,-90.00000000,-3.07877588
Simul_+45deg,45,308.51998901,51.47999573,-90.00000000,-3.25369310
Simul_+45deg,45,308.87997437,51.11999130,-90.00000000,-3.42843962
Simul_+45deg,45,309.23999023,50.75998688,-90.00000000,-3.60270143
Simul_+45deg,45,309.59997559,50.40000916,-90.00000000,-3.77609992
Simul_+45deg,45,309.95999146,50.04000473,-90.00000000,-3.94826412
Simul_+45deg,45,310.31997681,49.67999649,-90.00000000,-4.19646931
Simul_+45deg,45,310.67999268,49.31999207,-90.00000000,-4.45777845
Simul_+45deg,45,311.04000854,48.95998383,-90.00000000,-4.72248459
Simul_+45deg,45,311.39996338,48.60000610,-90.00000000,-4.99016428
Simul_+45deg,45,311.75997925,48.24000168,-90.00000000,-5.26035595
Simul_+45deg,45,312.11999512,47.87999725,-90.00000000,-5.54987383
Simul_+45deg,45,312.47998047,47.51998901,-90.00000000,-5.88115120
Simul_+45deg,45,312.83999634,47.15998840,-90.00000000,-6.22212029
Simul_+45deg,45,313.19998169,46.80000687,-90.00000000,-6.57297802
Simul_+45deg,45,313.55996704,46.44000244,-90.00000000,-6.93387794
Simul_+45deg,45,313.91998291,46.07999420,-90.00000000,-7.30482483
Simul_+45deg,45,314.27999878,45.71998978,-90.00000000,-7.67976475
Simul_+45deg,45,314.63998413,45.35998535,-90.00000000,-8.06676006
Simul_+45deg,45,314.99996948,45.00000763,-90.00000000,-8.46871471
Simul_+45deg,45,315.35998535,44.63999557,-90.00000000,-8.88654518
Simul_+45deg,45,315.71997070,44.27999115,-90.00000000,-9.32101631
Simul_+45deg,45,316.07998657,43.91999054,-90.00000000,-9.75667191
Simul_+45deg,45,316.43997192,43.56001282,-90.00000000,-10.14584446
Simul_+45deg,45,316.79998779,43.20000839,-90.00000000,-10.53919983
Simul_+45deg,45,317.15997314,42.84000015,-90.00000000,-10.93432045
Simul_+45deg,45,317.51998901,42.47999191,-90.00000000,-11.32798767
Simul_+45deg,45,317.88000488,42.11998749,-90.00000000,-11.71604156
Simul_+45deg,45,318.23995972,41.76001358,-90.00000000,-12.04133606
Simul_+45deg,45,318.59997559,41.40000534,-90.00000000,-12.30491829
Simul_+45deg,45,318.95999146,41.03999710,-90.00000000,-12.52034950
Simul_+45deg,45,319.31997681,40.67998886,-90.00000000,-12.67939949
Simul_+45deg,45,319.67999268,40.31998444,-90.00000000,-12.77533913
Simul_+45deg,45,320.03997803,39.96000671,-90.00000000,-12.81601143
Simul_+45deg,45,320.39996338,39.60000229,-90.00000000,-12.88299179
Simul_+45deg,45,320.75997925,39.23999786,-90.00000000,-12.87516212
Simul_+45deg,45,321.11999512,38.87999344,-90.00000000,-12.79292202
Simul_+45deg,45,321.47998047,38.51998520,-90.00000000,-12.64037609
Simul_+45deg,45,321.83996582,38.16000748,-90.00000000,-12.42469883
Simul_+45deg,45,322.19998169,37.80000687,-90.00000000,-12.33607197
Simul_+45deg,45,322.55999756,37.43999481,-90.00000000,-12.33965874
Simul_+45deg,45,322.91998291,37.07999039,-90.00000000,-12.28971481
Simul_+45deg,45,323.27999878,36.71998215,-90.00000000,-12.18805313
Simul_+45deg,45,323.63998413,36.36000443,-90.00000000,-12.03822517
Simul_+45deg,45,323.99996948,36.00000381,-90.00000000,-11.84509373
Simul_+45deg,45,324.35998535,35.63999557,-90.00000000,-12.02865505
Simul_+45deg,45,324.72000122,35.27999115,-90.00000000,-12.18490982
Simul_+45deg,45,325.07998657,34.91998672,-90.00000000,-12.31053925
Simul_+45deg,45,325.43997192,34.56000900,-90.00000000,-12.40266418
Simul_+45deg,45,325.79998779,34.20000076,-90.00000000,-12.45906258
Simul_+45deg,45,326.15997314,33.83999634,-90.00000000,-12.65580177
Simul_+45deg,45,326.51998901,33.47999191,-90.00000000,-13.06781960
Simul_+45deg,45,326.88000488,33.11998367,-90.00000000,-13.48312759
Simul_+45deg,45,327.23995972,32.76000214,-90.00000000,-13.89838409
Simul_+45deg,45,327.59997559,32.40000534,-90.00000000,-14.30926418
Simul_+45deg,45,327.95999146,32.03999710,-90.00000000,-14.71006775
Simul_+45deg,45,328.31997681,31.67999268,-90.00000000,-15.37312984
Simul_+45deg,45,328.67999268,31.31998444,-90.00000000,-16.11015701
Simul_+45deg,45,329.03997803,30.96000671,-90.00000000,-16.89010048
Simul_+45deg,45,329.39999390,30.60000420,-90.00000000,-17.71052170
Simul_+45deg,45,329.75997925,30.23999786,-90.00000000,-18.56294632
Simul_+45deg,45,330.11999512,29.87998581,-90.00000000,-19.42980194
Simul_+45deg,45,330.47998047,29.52001190,-90.00000000,-20.23937416
Simul_+45deg,45,330.83996582,29.16000557,-90.00000000,-20.88749313
Simul_+45deg,45,331.19998169,28.80000305,-90.00000000,-21.26840210
Simul_+45deg,45,331.55999756,28.43999672,-90.00000000,-21.30170631
Simul_+45deg,45,331.91998291,28.07998657,-90.00000000,-20.97962379
Simul_+45deg,45,332.27996826,27.72001266,-90.00000000,-20.34061050
Simul_+45deg,45,332.63998413,27.36000633,-90.00000000,-19.52573395
Simul_+45deg,45,332.99996948,26.99999809,-90.00000000,-18.63736725
Simul_+45deg,45,333.35998535,26.63999557,-90.00000000,-17.73641586
Simul_+45deg,45,333.72000122,26.27998543,-90.00000000,-16.85728836
Simul_+45deg,45,334.07995605,25.92000771,-90.00000000,-16.05813599
Simul_+45deg,45,334.43997192,25.56000137,-90.00000000,-15.42687988
Simul_+45deg,45,334.79998779,25.19999886,-90.00000000,-14.81195259
Simul_+45deg,45,335.15997314,24.83999062,-90.00000000,-14.21771049
Simul_+45deg,45,335.51998901,24.47998619,-90.00000000,-13.64630508
Simul_+45deg,45,335.87997437,24.12000656,-90.00000000,-13.09848785
Simul_+45deg,45,336.23999023,23.76000595,-90.00000000,-12.65729332
Simul_+45deg,45,336.59997559,23.39999390,-90.00000000,-12.26639557
Simul_+45deg,45,336.95999146,23.03999329,-90.00000000,-11.88253021
Simul_+45deg,45,337.32000732,22.67998886,-90.00000000,-11.50668335
Simul_+45deg,45,337.67996216,22.32000923,-90.00000000,-11.13952160
Simul_+45deg,45,338.03997803,21.96000481,-90.00000000,-10.78525543
Simul_+45deg,45,338.39999390,21.59999657,-90.00000000,-10.46710587
Simul_+45deg,45,338.75997925,21.23999405,-90.00000000,-10.15162086
Simul_+45deg,45,339.11999512,20.87998390,-90.00000000,-9.83976936
Simul_+45deg,45,339.47998047,20.52000618,-90.00000000,-9.53231812
Simul_+45deg,45,339.83996582,20.16000557,-90.00000000,-9.22977352
Simul_+45deg,45,340.19998169,19.79999924,-90.00000000,-8.93113327
Simul_+45deg,45,340.55999756,19.43998718,-90.00000000,-8.63548183
Simul_+45deg,45,340.91998291,19.07998276,-90.00000000,-8.34404564
Simul_+45deg,45,341.27996826,18.72000694,-90.00000000,-8.05726242
Simul_+45deg,45,341.63998413,18.36000061,-90.00000000,-7.77538347
Simul_+45deg,45,341.99996948,17.99999428,-90.00000000,-7.49864388
Simul_+45deg,45,342.35998535,17.63998985,-90.00000000,-7.25635815
Simul_+45deg,45,342.71997070,17.28000641,-90.00000000,-7.01818371
Simul_+45deg,45,343.07998657,16.92000771,-90.00000000,-6.78412914
Simul_+45deg,45,343.43997192,16.56000137,-90.00000000,-6.55421543
Simul_+45deg,45,343.79998779,16.19999313,-90.00000000,-6.32843113
Simul_+45deg,45,344.16000366,15.83998680,-90.00000000,-6.13974142
Simul_+45deg,45,344.51995850,15.48001671,-90.00000000,-5.99467564
Simul_+45deg,45,344.87997437,15.12000275,-90.00000000,-5.85130024
Simul_+45deg,45,345.23999023,14.75999737,-90.00000000,-5.70962524
Simul_+45deg,45,345.59997559,14.39999866,-90.00000000,-5.56963491
Simul_+45deg,45,345.95999146,14.03999138,-90.00000000,-5.43130779
Simul_+45deg,45,346.31997681,13.68000603,-90.00000000,-5.37859201
Simul_+45deg,45,346.67996216,13.32001305,-90.00000000,-5.33643293
Simul_+45deg,45,347.03997803,12.95999718,-90.00000000,-5.29425144
Simul_+45deg,45,347.39999390,12.59998798,-90.00000000,-5.25205421
Simul_+45deg,45,347.75997925,12.23998928,-90.00000000,-5.20984602
Simul_+45deg,45,348.11996460,11.88000298,-90.00000000,-5.19702816
Simul_+45deg,45,348.47998047,11.51999664,-90.00000000,-5.24295807
Simul_+45deg,45,348.83996582,11.15999031,-90.00000000,-5.28881550
Simul_+45deg,45,349.19998169,10.79998875,-90.00000000,-5.33459282
Simul_+45deg,45,349.55999756,10.43999195,-90.00000000,-5.38028288
Simul_+45deg,45,349.91998291,10.08000946,-90.00000000,-5.42587566
Simul_+45deg,45,350.27996826,9.72000504,-90.00000000,-5.52253437
Simul_+45deg,45,350.63998413,9.36000347,-90.00000000,-5.63437939
Simul_+45deg,45,351.00000000,8.99999142,-90.00000000,-5.74685955
Simul_+45deg,45,351.35998535,8.63999653,-90.00000000,-5.85993385
Simul_+45deg,45,351.71997070,8.28000641,-90.00000000,-5.97357845
Simul_+45deg,45,352.07998657,7.92000675,-90.00000000,-6.09690619
Simul_+45deg,45,352.43997192,7.56000662,-90.00000000,-6.25297785
Simul_+45deg,45,352.79998779,7.19998980,-90.00000000,-6.40984631
Simul_+45deg,45,353.16000366,6.83999729,-90.00000000,-6.56736946
Simul_+45deg,45,353.51995850,6.48001719,-90.00000000,-6.72540903
Simul_+45deg,45,353.87997437,6.12000370,-90.00000000,-6.88382626
Simul_+45deg,45,354.23999023,5.76000357,-90.00000000,-7.06020451
Simul_+45deg,45,354.59997559,5.40000391,-90.00000000,-7.24527407
Simul_+45deg,45,354.95999146,5.03998899,-90.00000000,-7.42973757
Simul_+45deg,45,355.31997681,4.68002319,-90.00000000,-7.61312437
Simul_+45deg,45,355.67999268,4.32001114,-90.00000000,-7.79499340
Simul_+45deg,45,356.03997803,3.95997524,-90.00000000,-7.97816086
Simul_+45deg,45,356.39999390,3.59999967,-90.00000000,-8.18614864
Simul_+45deg,45,356.75997925,3.24002767,-90.00000000,-8.39171982
Simul_+45deg,45,357.11996460,2.87997603,-90.00000000,-8.59405899
Simul_+45deg,45,357.47998047,2.52002597,-90.00000000,-8.79210377
Simul_+45deg,45,357.83999634,2.16002965,-90.00000000,-8.98487282
Simul_+45deg,45,358.19998169,1.79994082,-90.00000000,-9.20134354
Simul_+45deg,45,358.55996704,1.44007802,-90.00000000,-9.43776894
Simul_+45deg,45,358.91998291,1.07992160,-90.00000000,-9.67017078
Simul_+45deg,45,359.27996826,0.72009277,-90.00000000,-9.89669418
Simul_+45deg,45,359.63998413,0.35990870,-90.00000000,-10.11614227
Simul_+60deg,60,0.00000000,0.00000000,90.00000000,6.71745300
Simul_+60deg,60,0.35999998,0.35990870,90.00000000,6.67400455
Simul_+60deg,60,0.71999997,0.72009277,90.00000000,6.63086843
Simul_+60deg,60,1.07999992,1.07992160,90.00000000,6.58813429
Simul_+60deg,60,1.43999994,1.43994224,90.00000000,6.54575157
Simul_+60deg,60,1.79999995,1.80004954,90.00000000,6.50374937
Simul_+60deg,60,2.15999985,2.16002965,90.00000000,6.43183041
Simul_+60deg,60,2.51999998,2.52002597,90.00000000,6.32237148
Simul_+60deg,60,2.87999988,2.87997603,90.00000000,6.21335983
Simul_+60deg,60,3.23999977,3.24002767,90.00000000,6.10485506
Simul_+60deg,60,3.59999990,3.59999967,90.00000000,5.99702787
Simul_+60deg,60,3.95999956,3.95997524,90.00000000,5.88996840
Simul_+60deg,60,4.31999969,4.32001114,90.00000000,5.75437450
Simul_+60deg,60,4.67999983,4.67998075,90.00000000,5.61652899
Simul_+60deg,60,5.03999996,5.03998899,90.00000000,5.48037720
Simul_+60deg,60,5.39999962,5.40000391,90.00000000,5.34623909
Simul_+60deg,60,5.75999975,5.76000357,90.00000000,5.21445322
Simul_+60deg,60,6.11999989,6.12000370,90.00000000,5.08754206
Simul_+60deg,60,6.47999954,6.47998667,90.00000000,4.96801424
Simul_+60deg,60,6.83999968,6.83999729,90.00000000,4.85183477
Simul_+60deg,60,7.19999981,7.19998980,90.00000000,4.73938513
Simul_+60deg,60,7.55999947,7.56000662,90.00000000,4.63103151
Simul_+60deg,60,7.91999912,7.92000675,90.00000000,4.52717400
Simul_+60deg,60,8.27999973,8.28000641,90.00000000,4.44815350
Simul_+60deg,60,8.63999939,8.63999653,90.00000000,4.37789106
Simul_+60deg,60,9.00000000,8.99999142,90.00000000,4.31058455
Simul_+60deg,60,9.35999966,9.36000347,90.00000000,4.24638844
Simul_+60deg,60,9.72000027,9.72000504,90.00000000,4.18546343
Simul_+60deg,60,10.07999992,10.07999039,90.00000000,4.13134623
Simul_+60deg,60,10.43999863,10.43999195,90.00000000,4.09076738
Simul_+60deg,60,10.79999924,10.80000591,90.00000000,4.05074358
Simul_+60deg,60,11.15999889,11.15999031,90.00000000,4.01129913
Simul_+60deg,60,11.51999950,11.51999664,90.00000000,3.97244835
Simul_+60deg,60,11.87999916,11.88000298,90.00000000,3.93421125
Simul_+60deg,60,12.23999977,12.24000549,90.00000000,3.89097118
Simul_+60deg,60,12.59999943,12.60000420,90.00000000,3.84488487
Simul_+60deg,60,12.95999908,12.95999718,90.00000000,3.79863834
Simul_+60deg,60,13.31999969,13.31999779,90.00000000,3.75222826
Simul_+60deg,60,13.67999935,13.68000603,90.00000000,3.70565629
Simul_+60deg,60,14.03999901,14.04000568,90.00000000,3.65642023
Simul_+60deg,60,14.39999962,14.39999866,90.00000000,3.58744240
Simul_+60deg,60,14.75999832,14.75999737,90.00000000,3.51912260
Simul_+60deg,60,15.11999893,15.12000275,90.00000000,3.45150924
Simul_+60deg,60,15.47999954,15.48000336,90.00000000,3.38465548
Simul_+60deg,60,15.83999825,15.84000015,90.00000000,3.31861472
Simul_+60deg,60,16.19999886,16.19999313,90.00000000,3.24187613
Simul_+60deg,60,16.55999947,16.56000137,90.00000000,3.15683460
Simul_+60deg,60,16.92000008,16.91999626,90.00000000,3.07284307
Simul_+60deg,60,17.27999878,17.27999496,90.00000000,2.98999357
Simul_+60deg,60,17.63999939,17.64000320,90.00000000,2.90838194
Simul_+60deg,60,18.00000000,17.99999428,90.00000000,2.82811499
Simul_+60deg,60,18.35999870,18.36000061,90.00000000,2.74331331
Simul_+60deg,60,18.71999931,18.71999741,90.00000000,2.65884686
Simul_+60deg,60,19.07999992,19.08000183,90.00000000,2.57476354
Simul_+60deg,60,19.44000053,19.43999863,90.00000000,2.49112225
Simul_+60deg,60,19.79999924,19.79999924,90.00000000,2.40797949
Simul_+60deg,60,20.15999985,20.15999603,90.00000000,2.33378386
Simul_+60deg,60,20.51999855,20.51999664,90.00000000,2.27042484
Simul_+60deg,60,20.87999725,20.88000298,90.00000000,2.20734549
Simul_+60deg,60,21.23999786,21.24000168,90.00000000,2.14457297
Simul_+60deg,60,21.59999847,21.59999657,90.00000000,2.08213520
Simul_+60deg,60,21.95999908,21.95999527,90.00000000,2.02005887
Simul_+60deg,60,22.31999779,22.31999969,90.00000000,1.99256682
Simul_+60deg,60,22.67999840,22.67999649,90.00000000,1.97080839
Simul_+60deg,60,23.03999901,23.04000282,90.00000000,1.95059288
Simul_+60deg,60,23.39999771,23.39999390,90.00000000,1.93194437
Simul_+60deg,60,23.75999832,23.75999641,90.00000000,1.91488135
Simul_+60deg,60,24.11999893,24.11999702,90.00000000,1.90834284
Simul_+60deg,60,24.47999954,24.48000336,90.00000000,1.92155468
Simul_+60deg,60,24.83999825,24.84000015,90.00000000,1.93681216
Simul_+60deg,60,25.19999886,25.19999886,90.00000000,1.95409477
Simul_+60deg,60,25.55999947,25.56000137,90.00000000,1.97337794
Simul_+60deg,60,25.91999817,25.92000008,90.00000000,1.99463391
Simul_+60deg,60,26.27999878,26.28000259,90.00000000,2.00496507
Simul_+60deg,60,26.63999939,26.63999557,90.00000000,2.01327181
Simul_+60deg,60,27.00000000,26.99999809,90.00000000,2.02318621
Simul_+60deg,60,27.35999870,27.35999870,90.00000000,2.03469729
Simul_+60deg,60,27.71999931,27.71999931,90.00000000,2.04779363
Simul_+60deg,60,28.07999802,28.08000183,90.00000000,2.05035591
Simul_+60deg,60,28.43999863,28.43999672,90.00000000,2.01197577
Simul_+60deg,60,28.79999924,28.80000305,90.00000000,1.97496247
Simul_+60deg,60,29.15999794,29.15999794,90.00000000,1.93935490
Simul_+60deg,60,29.51999664,29.51999664,90.00000000,1.90518880
Simul_+60deg,60,29.87999916,29.88000298,90.00000000,1.87250268
Simul_+60deg,60,30.23999786,30.23999786,90.00000000,1.80649590
Simul_+60deg,60,30.59999657,30.59999657,90.00000000,1.72454071
Simul_+60deg,60,30.95999908,30.95999908,90.00000000,1.64414215
Simul_+60deg,60,31.31999779,31.31999779,90.00000000,1.56542003
Simul_+60deg,60,31.67999649,31.67999268,90.00000000,1.48849535
Simul_+60deg,60,32.03999710,32.03999710,90.00000000,1.41291666
Simul_+60deg,60,32.39999771,32.39999771,90.00000000,1.33500719
Simul_+60deg,60,32.75999832,32.75999832,90.00000000,1.25964499
Simul_+60deg,60,33.11999893,33.11999893,90.00000000,1.18698943
Simul_+60deg,60,33.47999573,33.47999573,90.00000000,1.11719978
Simul_+60deg,60,33.84000015,33.83999634,90.00000000,1.05043662
Simul_+60deg,60,34.19999695,34.20000076,90.00000000,1.01531887
Simul_+60deg,60,34.55999756,34.56000137,90.00000000,1.00569534
Simul_+60deg,60,34.91999817,34.92000198,90.00000000,0.99865639
Simul_+60deg,60,35.27999878,35.27999878,90.00000000,0.99421585
Simul_+60deg,60,35.63999557,35.63999557,90.00000000,0.99238098
Simul_+60deg,60,36.00000000,36.00000000,90.00000000,0.99315536
Simul_+60deg,60,36.35999680,36.36000061,90.00000000,1.06118584
Simul_+60deg,60,36.71999741,36.71999359,90.00000000,1.12982655
Simul_+60deg,60,37.07999802,37.07999420,90.00000000,1.19903541
Simul_+60deg,60,37.43999863,37.43999481,90.00000000,1.26876485
Simul_+60deg,60,37.79999542,37.79999161,90.00000000,1.33897591
Simul_+60deg,60,38.15999985,38.15999985,90.00000000,1.42500615
Simul_+60deg,60,38.51999664,38.51999664,90.00000000,1.53125894
Simul_+60deg,60,38.88000107,38.88000107,90.00000000,1.63861704
Simul_+60deg,60,39.23999786,39.23999786,90.00000000,1.74693561
Simul_+60deg,60,39.59999847,39.59999847,90.00000000,1.85607898
Simul_+60deg,60,39.95999908,39.95999527,90.00000000,1.96592271
Simul_+60deg,60,40.31999969,40.31999969,90.00000000,2.07174492
Simul_+60deg,60,40.67999649,40.67999649,90.00000000,2.18021965
Simul_+60deg,60,41.03999710,41.03999710,90.00000000,2.29178715
Simul_+60deg,60,41.39999771,41.39999390,90.00000000,2.40614200
Simul_+60deg,60,41.75999451,41.75999451,90.00000000,2.52300072
Simul_+60deg,60,42.11999893,42.11999893,90.00000000,2.63042545
Simul_+60deg,60,42.47999573,42.47999573,90.00000000,2.71763444
Simul_+60deg,60,42.83999634,42.83999634,90.00000000,2.80827713
Simul_+60deg,60,43.19999695,43.19999695,90.00000000,2.90210199
Simul_+60deg,60,43.55999756,43.55999756,90.00000000,2.99887204
Simul_+60deg,60,43.91999817,43.91999817,90.00000000,3.09834862
Simul_+60deg,60,44.27999878,44.27999878,90.00000000,3.16651225
Simul_+60deg,60,44.63999557,44.63999557,90.00000000,3.22690392
Simul_+60deg,60,45.00000000,45.00000000,90.00000000,3.28903818
Simul_+60deg,60,45.35999680,45.35999680,90.00000000,3.35282540
Simul_+60deg,60,45.71999741,45.71999741,90.00000000,3.41818285
Simul_+60deg,60,46.07999802,46.07999802,90.00000000,3.47879434
Simul_+60deg,60,46.43999863,46.43999863,90.00000000,3.51833797
Simul_+60deg,60,46.79999542,46.79999542,90.00000000,3.55818534
Simul_+60deg,60,47.15999985,47.15999985,90.00000000,3.59832716
Simul_+60deg,60,47.51999664,47.52000046,90.00000000,3.63875055
Simul_+60deg,60,47.87999725,47.87999725,90.00000000,3.67944288
Simul_+60deg,60,48.23999786,48.23999786,90.00000000,3.71970654
Simul_+60deg,60,48.59999847,48.59999847,90.00000000,3.75961351
Simul_+60deg,60,48.95999908,48.96000290,90.00000000,3.79945755
Simul_+60deg,60,49.31999588,49.31999588,90.00000000,3.83923316
Simul_+60deg,60,49.67999649,49.67999649,90.00000000,3.87894273
Simul_+60deg,60,50.03999710,50.03999710,90.00000000,3.91978240
Simul_+60deg,60,50.39999771,50.39999771,90.00000000,3.97022963
Simul_+60deg,60,50.75999451,50.75999832,90.00000000,4.02076435
Simul_+60deg,60,51.11999893,51.11999893,90.00000000,4.07137632
Simul_+60deg,60,51.47999573,51.47999573,90.00000000,4.12205362
Simul_+60deg,60,51.83999634,51.84000015,90.00000000,4.17279005
Simul_+60deg,60,52.19999695,52.19999695,90.00000000,4.21872187
Simul_+60deg,60,52.55999756,52.55999756,90.00000000,4.26130724
Simul_+60deg,60,52.91999435,52.91999817,90.00000000,4.30455160
Simul_+60deg,60,53.27999878,53.27999878,90.00000000,4.34843063
Simul_+60deg,60,53.63999557,53.63999557,90.00000000,4.39292240
Simul_+60deg,60,54.00000000,54.00000000,90.00000000,4.43800068
Simul_+60deg,60,54.35999680,54.35999680,90.00000000,4.44167662
Simul_+60deg,60,54.71999741,54.71999741,90.00000000,4.44707060
Simul_+60deg,60,55.07999802,55.07999802,90.00000000,4.45417690
Simul_+60deg,60,55.43999863,55.43999863,90.00000000,4.46298742
Simul_+60deg,60,55.79999542,55.79999924,90.00000000,4.47349262
Simul_+60deg,60,56.15999603,56.15999603,90.00000000,4.45876884
Simul_+60deg,60,56.51999664,56.51999664,90.00000000,4.41233540
Simul_+60deg,60,56.87999725,56.87999725,90.00000000,4.36798429
Simul_+60deg,60,57.23999786,57.23999786,90.00000000,4.32578421
Simul_+60deg,60,57.59999847,57.59999847,90.00000000,4.28580093
Simul_+60deg,60,57.95999908,57.95999908,90.00000000,4.24810314
Simul_+60deg,60,58.31999588,58.31999588,90.00000000,4.16849804
Simul_+60deg,60,58.67999649,58.67999649,90.00000000,4.08472872
Simul_+60deg,60,59.03999329,59.03999329,90.00000000,4.00237036
Simul_+60deg,60,59.39999390,59.39999390,90.00000000,3.92154098
Simul_+60deg,60,59.75999832,59.75999832,90.00000000,3.84235168
Simul_+60deg,60,60.11999893,60.11999893,90.00000000,3.75919294
Simul_+60deg,60,60.47999573,60.47999573,90.00000000,3.66555738
Simul_+60deg,60,60.83999634,60.83999634,90.00000000,3.57255602
Simul_+60deg,60,61.19999313,61.19999313,90.00000000,3.48027372
Simul_+60deg,60,61.56000137,61.56000137,90.00000000,3.38879728
Simul_+60deg,60,61.91999817,61.91999817,90.00000000,3.29822731
Simul_+60deg,60,62.27999878,62.27999878,90.00000000,3.21581745
Simul_+60deg,60,62.63999557,62.63999557,90.00000000,3.13616943
Simul_+60deg,60,62.99999619,62.99999619,90.00000000,3.05726242
Simul_+60deg,60,63.35999298,63.35999298,90.00000000,2.97916079
Simul_+60deg,60,63.71999741,63.71999741,90.00000000,2.90193439
Simul_+60deg,60,64.07999420,64.07999420,90.00000000,2.82669044
Simul_+60deg,60,64.43999481,64.43999481,90.00000000,2.75617623
Simul_+60deg,60,64.79999542,64.79999542,90.00000000,2.68692160
Simul_+60deg,60,65.15999603,65.15999603,90.00000000,2.61900711
Simul_+60deg,60,65.51999664,65.51999664,90.00000000,2.55251527
Simul_+60deg,60,65.87999725,65.87999725,90.00000000,2.48752737
Simul_+60deg,60,66.23999786,66.23999786,90.00000000,2.40797091
Simul_+60deg,60,66.59999847,66.59999847,90.00000000,2.32170892
Simul_+60deg,60,66.95999146,66.95999146,90.00000000,2.23687291
Simul_+60deg,60,67.31999207,67.31999207,90.00000000,2.15358353
Simul_+60deg,60,67.68000031,67.68000031,90.00000000,2.07195950
Simul_+60deg,60,68.04000092,68.04000092,90.00000000,1.98746467
Simul_+60deg,60,68.39999390,68.39999390,90.00000000,1.86644030
Simul_+60deg,60,68.75999451,68.75999451,90.00000000,1.74543488
Simul_+60deg,60,69.11999512,69.11999512,90.00000000,1.62455654
Simul_+60deg,60,69.47999573,69.47999573,90.00000000,1.50390732
Simul_+60deg,60,69.83999634,69.83999634,90.00000000,1.38360405
Simul_+60deg,60,70.19999695,70.19999695,90.00000000,1.25205696
Simul_+60deg,60,70.55999756,70.55999756,90.00000000,1.10987556
Simul_+60deg,60,70.91999817,70.91999817,90.00000000,0.96591562
Simul_+60deg,60,71.27999115,71.27999115,90.00000000,0.82015610
Simul_+60deg,60,71.63999939,71.63999939,90.00000000,0.67257965
Simul_+60deg,60,72.00000000,72.00000000,90.00000000,0.52317137
Simul_+60deg,60,72.36000061,72.36000061,90.00000000,0.40586376
Simul_+60deg,60,72.71999359,72.71999359,90.00000000,0.28701761
Simul_+60deg,60,73.07999420,73.07999420,90.00000000,0.16659757
Simul_+60deg,60,73.43999481,73.43999481,90.00000000,0.04455751
Simul_+60deg,60,73.79999542,73.79999542,90.00000000,-0.07914349
Simul_+60deg,60,74.15999603,74.15999603,90.00000000,-0.17537478
Simul_+60deg,60,74.51999664,74.51999664,90.00000000,-0.23583727
Simul_+60deg,60,74.87999725,74.87999725,90.00000000,-0.29659325
Simul_+60deg,60,75.23999023,75.23999023,90.00000000,-0.35764259
Simul_+60deg,60,75.59999084,75.59999084,90.00000000,-0.41898388
Simul_+60deg,60,75.95999908,75.95999908,90.00000000,-0.48062164
Simul_+60deg,60,76.31999969,76.31999969,90.00000000,-0.52129048
Simul_+60deg,60,76.67999268,76.67999268,90.00000000,-0.55874056
Simul_+60deg,60,77.03999329,77.03999329,90.00000000,-0.59556174
Simul_+60deg,60,77.39999390,77.39999390,90.00000000,-0.63173568
Simul_+60deg,60,77.76000214,77.76000214,90.00000000,-0.66724449
Simul_+60deg,60,78.11999512,78.11999512,90.00000000,-0.71956933
Simul_+60deg,60,78.47999573,78.47999573,90.00000000,-0.80558664
Simul_+60deg,60,78.83999634,78.83999634,90.00000000,-0.88986135
Simul_+60deg,60,79.19999695,79.19999695,90.00000000,-0.97226089
Simul_+60deg,60,79.55998993,79.55998993,90.00000000,-1.05264235
Simul_+60deg,60,79.91999817,79.91999817,90.00000000,-1.13086748
Simul_+60deg,60,80.27999878,80.27999878,90.00000000,-1.28112566
Simul_+60deg,60,80.63999939,80.63999939,90.00000000,-1.45222890
Simul_+60deg,60,80.99999237,80.99999237,90.00000000,-1.62290108
Simul_+60deg,60,81.35999298,81.35999298,90.00000000,-1.79281664
Simul_+60deg,60,81.72000122,81.72000122,90.00000000,-1.96160483
Simul_+60deg,60,82.07999420,82.07999420,90.00000000,-2.14562416
Simul_+60deg,60,82.43999481,82.43999481,90.00000000,-2.39010382
Simul_+60deg,60,82.79999542,82.79999542,90.00000000,-2.63851357
Simul_+60deg,60,83.15999603,83.15999603,90.00000000,-2.89069700
Simul_+60deg,60,83.51998901,83.51998901,90.00000000,-3.14643979
Simul_+60deg,60,83.87999725,83.87999725,90.00000000,-3.40548062
Simul_+60deg,60,84.23999786,84.23999786,90.00000000,-3.67006302
Simul_+60deg,60,84.59999847,84.59999847,90.00000000,-3.94172764
Simul_+60deg,60,84.95999146,84.95999146,90.00000000,-4.21987152
Simul_+60deg,60,85.31999207,85.31999207,90.00000000,-4.50462294
