scenario,lens_angle_deg,horizontal_angle_deg,theta_deg,phi_deg,gain_db
Simul_+45deg,45,62.99999619,90.00000000,62.99999619,2.69187784
Simul_+45deg,45,63.35999298,90.00000000,63.35999298,2.65687943
Simul_+45deg,45,63.71999741,90.00000000,63.71999741,2.62671256
Simul_+45deg,45,64.07999420,90.00000000,64.07999420,2.58211851
Simul_+45deg,45,64.43999481,90.00000000,64.43999481,2.47400022
Simul_+45deg,45,64.79999542,90.00000000,64.79999542,2.36991382
Simul_+45deg,45,65.15999603,90.00000000,65.15999603,2.27021003
Simul_+45deg,45,65.51999664,90.00000000,65.51999664,2.17526960
Simul_+45deg,45,65.87999725,90.00000000,65.87999725,2.08544993
Simul_+45deg,45,66.23999786,90.00000000,66.23999786,1.94209552
Simul_+45deg,45,66.59999847,90.00000000,66.59999847,1.77149904
Simul_+45deg,45,66.95999146,90.00000000,66.95999146,1.60290861
Simul_+45deg,45,67.31999207,90.00000000,67.31999207,1.43684745
Simul_+45deg,45,67.68000031,90.00000000,67.68000031,1.27387345
Simul_+45deg,45,68.04000092,90.00000000,68.04000092,1.10939956
Simul_+45deg,45,68.39999390,90.00000000,68.39999390,0.90504205
Simul_+45deg,45,68.75999451,90.00000000,68.75999451,0.70110548
Simul_+45deg,45,69.11999512,90.00000000,69.11999512,0.49813408
Simul_+45deg,45,69.47999573,90.00000000,69.47999573,0.29675123
Simul_+45deg,45,69.83999634,90.00000000,69.83999634,0.09765599
Simul_+45deg,45,70.19999695,90.00000000,70.19999695,-0.11624686
Simul_+45deg,45,70.55999756,90.00000000,70.55999756,-0.34351999
Simul_+45deg,45,70.91999817,90.00000000,70.91999817,-0.56998295
Simul_+45deg,45,71.27999115,90.00000000,71.27999115,-0.79483294
Simul_+45deg,45,71.63999939,90.00000000,71.63999939,-1.01714718
Simul_+45deg,45,72.00000000,90.00000000,72.00000000,-1.23587561
Simul_+45deg,45,72.36000061,90.00000000,72.36000061,-1.48470390
Simul_+45deg,45,72.71999359,90.00000000,72.71999359,-1.73214185
Simul_+45deg,45,73.07999420,90.00000000,73.07999420,-1.97705531
Simul_+45deg,45,73.43999481,90.00000000,73.43999481,-2.21812367
Simul_+45deg,45,73.79999542,90.00000000,73.79999542,-2.45387506
Simul_+45deg,45,74.15999603,90.00000000,74.15999603,-2.68005109
Simul_+45deg,45,74.51999664,90.00000000,74.51999664,-2.89735818
Simul_+45deg,45,74.87999725,90.00000000,74.87999725,-3.10876584
Simul_+45deg,45,75.23999023,90.00000000,75.23999023,-3.31276870
Simul_+45deg,45,75.59999084,90.00000000,75.59999084,-3.50779557
Simul_+45deg,45,75.95999908,90.00000000,75.95999908,-3.69213009
Simul_+45deg,45,76.31999969,90.00000000,76.31999969,-3.83255029
Simul_+45deg,45,76.67999268,90.00000000,76.67999268,-3.96021867
Simul_+45deg,45,77.03999329,90.00000000,77.03999329,-4.07846403
Simul_+45deg,45,77.39999390,90.00000000,77.39999390,-4.18637323
Simul_+45deg,45,77.76000214,90.00000000,77.76000214,-4.28309822
Simul_+45deg,45,78.11999512,90.00000000,78.11999512,-4.35050631
Simul_+45deg,45,78.47999573,90.00000000,78.47999573,-4.37375116
Simul_+45deg,45,78.83999634,90.00000000,78.83999634,-4.38875771
Simul_+45deg,45,79.19999695,90.00000000,79.19999695,-4.39544296
Simul_+45deg,45,79.55998993,90.00000000,79.55998993,-4.39376688
Simul_+45deg,45,79.91999817,90.00000000,79.91999817,-4.38373709
Simul_+45deg,45,80.27999878,90.00000000,80.27999878,-4.34400797
Simul_+45deg,45,80.63999939,90.00000000,80.63999939,-4.29401493
Simul_+45deg,45,80.99999237,90.00000000,80.99999237,-4.24050140
Simul_+45deg,45,81.35999298,90.00000000,81.35999298,-4.18361378
Simul_+45deg,45,81.72000122,90.00000000,81.72000122,-4.12348127
Simul_+45deg,45,82.07999420,90.00000000,82.07999420,-4.06921482
Simul_+45deg,45,82.43999481,90.00000000,82.43999481,-4.04430294
Simul_+45deg,45,82.79999542,90.00000000,82.79999542,-4.01804924
Simul_+45deg,45,83.15999603,90.00000000,83.15999603,-3.99047279
Simul_+45deg,45,83.51998901,90.00000000,83.51998901,-3.96160555
Simul_+45deg,45,83.87999725,90.00000000,83.87999725,-3.93146873
Simul_+45deg,45,84.23999786,90.00000000,84.23999786,-3.92393732
Simul_+45deg,45,84.59999847,90.00000000,84.59999847,-3.92748308
Simul_+45deg,45,84.95999146,90.00000000,84.95999146,-3.93025970
Simul_+45deg,45,85.31999207,90.00000000,85.31999207,-3.93226624
Simul_+45deg,45,85.67999268,90.00000000,85.67999268,-3.93350124
Simul_+45deg,45,86.04000092,90.00000000,86.04000092,-3.93385744
Simul_+45deg,45,86.39999390,90.00000000,86.39999390,-3.93194318
Simul_+45deg,45,86.75999451,90.00000000,86.75999451,-3.92808461
Simul_+45deg,45,87.11999512,90.00000000,87.11999512,-3.92228556
Simul_+45deg,45,87.47999573,90.00000000,87.47999573,-3.91455603
Simul_+45deg,45,87.83999634,90.00000000,87.83999634,-3.90490437
Simul_+45deg,45,88.19999695,90.00000000,88.19999695,-3.91015267
Simul_+45deg,45,88.55999756,90.00000000,88.55999756,-3.92402077
Simul_+45deg,45,88.91999817,90.00000000,88.91999817,-3.93218017
Simul_+45deg,45,89.27999115,90.00000000,89.27999115,-3.93459916
Simul_+45deg,45,89.63999176,90.00000000,89.63999176,-3.93126750
Simul_+45deg,45,90.00000000,90.00000000,90.00000000,-3.92219901
Simul_+45deg,45,90.35999298,90.00000000,90.35999298,-3.95181465
Simul_+45deg,45,90.71999359,90.00000000,90.71999359,-3.97088408
Simul_+45deg,45,91.07999420,90.00000000,91.07999420,-3.97927046
Simul_+45deg,45,91.43999481,90.00000000,91.43999481,-3.97691011
Simul_+45deg,45,91.79999542,90.00000000,91.79999542,-3.96382213
Simul_+45deg,45,92.15999603,90.00000000,92.15999603,-3.94055247
Simul_+45deg,45,92.51999664,90.00000000,92.51999664,-3.90522146
Simul_+45deg,45,92.87999725,90.00000000,92.87999725,-3.85674024
Simul_+45deg,45,93.23999023,90.00000000,93.23999023,-3.79555488
Simul_+45deg,45,93.59999084,90.00000000,93.59999084,-3.72219419
Simul_+45deg,45,93.95999908,90.00000000,93.95999908,-3.63728857
Simul_+45deg,45,94.31999969,90.00000000,94.31999969,-3.53575373
Simul_+45deg,45,94.67999268,90.00000000,94.67999268,-3.42160797
Simul_+45deg,45,95.03999329,90.00000000,95.03999329,-3.29642510
Simul_+45deg,45,95.39999390,90.00000000,95.39999390,-3.16123867
Simul_+45deg,45,95.75999451,90.00000000,95.75999451,-3.01705360
Simul_+45deg,45,96.11999512,90.00000000,96.11999512,-2.87835217
Simul_+45deg,45,96.47999573,90.00000000,96.47999573,-2.75605822
Simul_+45deg,45,96.83999634,90.00000000,96.83999634,-2.62249112
Simul_+45deg,45,97.19999695,90.00000000,97.19999695,-2.47875357
Simul_+45deg,45,97.55998993,90.00000000,97.55998993,-2.32594204
Simul_+45deg,45,97.91999817,90.00000000,97.91999817,-2.16517019
Simul_+45deg,45,98.27999878,90.00000000,98.27999878,-2.06496716
Simul_+45deg,45,98.63999176,90.00000000,98.63999176,-1.97244704
Simul_+45deg,45,98.99999237,90.00000000,98.99999237,-1.86840892
Simul_+45deg,45,99.35999298,90.00000000,99.35999298,-1.75372458
Simul_+45deg,45,99.71999359,90.00000000,99.71999359,-1.62926328
Simul_+45deg,45,100.07999420,90.00000000,100.07999420,-1.52151251
Simul_+45deg,45,100.43999481,90.00000000,100.43999481,-1.49295580
Simul_+45deg,45,100.79999542,90.00000000,100.79999542,-1.45301092
Simul_+45deg,45,101.15999603,90.00000000,101.15999603,-1.40198839
Simul_+45deg,45,101.51998901,90.00000000,101.51998901,-1.34028649
Simul_+45deg,45,101.87999725,90.00000000,101.87999725,-1.26834929
Simul_+45deg,45,102.23999786,90.00000000,102.23999786,-1.27096462
Simul_+45deg,45,102.59999847,90.00000000,102.59999847,-1.30569243
Simul_+45deg,45,102.95999146,90.00000000,102.95999146,-1.33007157
Simul_+45deg,45,103.31999207,90.00000000,103.31999207,-1.34393156
Simul_+45deg,45,103.67999268,90.00000000,103.67999268,-1.34716964
Simul_+45deg,45,104.03999329,90.00000000,104.03999329,-1.35641754
Simul_+45deg,45,104.39999390,90.00000000,104.39999390,-1.49029946
Simul_+45deg,45,104.75999451,90.00000000,104.75999451,-1.61668038
Simul_+45deg,45,105.11999512,90.00000000,105.11999512,-1.73474121
Simul_+45deg,45,105.47999573,90.00000000,105.47999573,-1.84369862
Simul_+45deg,45,105.83998871,90.00000000,105.83998871,-1.94277740
Simul_+45deg,45,106.19999695,90.00000000,106.19999695,-2.13302088
Simul_+45deg,45,106.55999756,90.00000000,106.55999756,-2.40363574
Simul_+45deg,45,106.91999054,90.00000000,106.91999054,-2.67537951
Simul_+45deg,45,107.27999115,90.00000000,107.27999115,-2.94733739
Simul_+45deg,45,107.63999176,90.00000000,107.63999176,-3.21833229
Simul_+45deg,45,108.00000000,90.00000000,108.00000000,-3.48705769
Simul_+45deg,45,108.35999298,90.00000000,108.35999298,-3.93233514
Simul_+45deg,45,108.71999359,90.00000000,108.71999359,-4.39811516
Simul_+45deg,45,109.07999420,90.00000000,109.07999420,-4.88577175
Simul_+45deg,45,109.43999481,90.00000000,109.43999481,-5.39686584
Simul_+45deg,45,109.79998779,90.00000000,109.79998779,-5.93273401
Simul_+45deg,45,110.15999603,90.00000000,110.15999603,-6.52285051
Simul_+45deg,45,110.51999664,90.00000000,110.51999664,-7.17836952
Simul_+45deg,45,110.87999725,90.00000000,110.87999725,-7.86489201
Simul_+45deg,45,111.23999023,90.00000000,111.23999023,-8.57917881
Simul_+45deg,45,111.59999084,90.00000000,111.59999084,-9.31418800
Simul_+45deg,45,111.95999908,90.00000000,111.95999908,-10.05615807
Simul_+45deg,45,112.31999207,90.00000000,112.31999207,-10.52228737
Simul_+45deg,45,112.67999268,90.00000000,112.67999268,-10.80795765
Simul_+45deg,45,113.03999329,90.00000000,113.03999329,-10.90607166
Simul_+45deg,45,113.39999390,90.00000000,113.39999390,-10.80370998
Simul_+45deg,45,113.75999451,90.00000000,113.75999451,-10.51433659
Simul_+45deg,45,114.11999512,90.00000000,114.11999512,-9.97474480
Simul_+45deg,45,114.47999573,90.00000000,114.47999573,-9.18167877
Simul_+45deg,45,114.83999634,90.00000000,114.83999634,-8.38983154
Simul_+45deg,45,115.19999695,90.00000000,115.19999695,-7.61874580
Simul_+45deg,45,115.55998993,90.00000000,115.55998993,-6.87872791
Simul_+45deg,45,115.91999817,90.00000000,115.91999817,-6.17402315
Simul_+45deg,45,116.27999115,90.00000000,116.27999115,-5.51024914
Simul_+45deg,45,116.63999176,90.00000000,116.63999176,-4.88384819
Simul_+45deg,45,117.00000000,90.00000000,117.00000000,-4.29144287
Simul_+45deg,45,117.35999298,90.00000000,117.35999298,-3.73072910
Simul_+45deg,45,117.72000122,90.00000000,117.72000122,-3.19918895
Simul_+45deg,45,118.07998657,90.00000000,118.07998657,-2.72169113
Simul_+45deg,45,118.43999481,90.00000000,118.43999481,-2.35002732
Simul_+45deg,45,118.79998779,90.00000000,118.79998779,-1.98160720
Simul_+45deg,45,119.15999603,90.00000000,119.15999603,-1.61798429
Simul_+45deg,45,119.51999664,90.00000000,119.51999664,-1.26040041
Simul_+45deg,45,119.87998962,90.00000000,119.87998962,-0.90965426
Simul_+45deg,45,120.23999786,90.00000000,120.23999786,-0.67246926
Simul_+45deg,45,120.59999084,90.00000000,120.59999084,-0.47892320
Simul_+45deg,45,120.95999146,90.00000000,120.95999146,-0.27428362
Simul_+45deg,45,121.31999969,90.00000000,121.31999969,-0.06039974
Simul_+45deg,45,121.67999268,90.00000000,121.67999268,0.16094291
Simul_+45deg,45,122.03999329,90.00000000,122.03999329,0.36847895
Simul_+45deg,45,122.39998627,90.00000000,122.39998627,0.43025100
Simul_+45deg,45,122.75999451,90.00000000,122.75999451,0.50896347
Simul_+45deg,45,123.12000275,90.00000000,123.12000275,0.60368168
Simul_+45deg,45,123.47998810,90.00000000,123.47998810,0.71335709
Simul_+45deg,45,123.83999634,90.00000000,123.83999634,0.83684558
Simul_+45deg,45,124.19998932,90.00000000,124.19998932,0.87511426
Simul_+45deg,45,124.55999756,90.00000000,124.55999756,0.85072041
Simul_+45deg,45,124.91998291,90.00000000,124.91998291,0.84315687
Simul_+45deg,45,125.27999115,90.00000000,125.27999115,0.85250974
Simul_+45deg,45,125.63999939,90.00000000,125.63999939,0.87867266
Simul_+45deg,45,125.99999237,90.00000000,125.99999237,0.92133915
Simul_+45deg,45,126.35999298,90.00000000,126.35999298,0.80511272
Simul_+45deg,45,126.71998596,90.00000000,126.71998596,0.70293814
Simul_+45deg,45,127.07999420,90.00000000,127.07999420,0.61591756
Simul_+45deg,45,127.43999481,90.00000000,127.43999481,0.54501075
Simul_+45deg,45,127.79998779,90.00000000,127.79998779,0.49105036
Simul_+45deg,45,128.15998840,90.00000000,128.15998840,0.37965888
Simul_+45deg,45,128.51998901,90.00000000,128.51998901,0.18637428
Simul_+45deg,45,128.87998962,90.00000000,128.87998962,0.00406737
Simul_+45deg,45,129.24000549,90.00000000,129.24000549,-0.16541615
Simul_+45deg,45,129.59999084,90.00000000,129.59999084,-0.32023263
Simul_+45deg,45,129.95999146,90.00000000,129.95999146,-0.45853144
Simul_+45deg,45,130.31999207,90.00000000,130.31999207,-0.71582425
Simul_+45deg,45,130.67999268,90.00000000,130.67999268,-0.98341590
Simul_+45deg,45,131.03999329,90.00000000,131.03999329,-1.24261153
Simul_+45deg,45,131.39999390,90.00000000,131.39999390,-1.49078023
Simul_+45deg,45,131.75999451,90.00000000,131.75999451,-1.72495592
Simul_+45deg,45,132.11999512,90.00000000,132.11999512,-1.98631191
Simul_+45deg,45,132.47999573,90.00000000,132.47999573,-2.32914424
Simul_+45deg,45,132.83998108,90.00000000,132.83998108,-2.66835785
Simul_+45deg,45,133.19999695,90.00000000,133.19999695,-3.00070667
Simul_+45deg,45,133.55999756,90.00000000,133.55999756,-3.32227087
Simul_+45deg,45,133.91998291,90.00000000,133.91998291,-3.62834358
Simul_+45deg,45,134.27999878,90.00000000,134.27999878,-4.02907753
Simul_+45deg,45,134.63998413,90.00000000,134.63998413,-4.46366930
Simul_+45deg,45,135.00000000,90.00000000,135.00000000,-4.89879990
Simul_+45deg,45,135.36000061,90.00000000,135.36000061,-5.32952595
Simul_+45deg,45,135.71998596,90.00000000,135.71998596,-5.74937725
Simul_+45deg,45,136.08000183,90.00000000,136.08000183,-6.18889332
Simul_+45deg,45,136.43998718,90.00000000,136.43998718,-6.76605701
Simul_+45deg,45,136.79998779,90.00000000,136.79998779,-7.36012268
Simul_+45deg,45,137.16000366,90.00000000,137.16000366,-7.96607780
Simul_+45deg,45,137.51998901,90.00000000,137.51998901,-8.57537556
Simul_+45deg,45,137.87998962,90.00000000,137.87998962,-9.17506218
Simul_+45deg,45,138.23999023,90.00000000,138.23999023,-9.92451000
Simul_+45deg,45,138.59999084,90.00000000,138.59999084,-10.79573822
Simul_+45deg,45,138.95999146,90.00000000,138.95999146,-11.70504665
Simul_+45deg,45,139.31999207,90.00000000,139.31999207,-12.63070488
Simul_+45deg,45,139.67999268,90.00000000,139.67999268,-13.52922058
Simul_+45deg,45,140.03999329,90.00000000,140.03999329,-14.38013554
Simul_+45deg,45,140.39999390,90.00000000,140.39999390,-15.55344677
Simul_+45deg,45,140.75997925,90.00000000,140.75997925,-16.51435661
Simul_+45deg,45,141.11999512,90.00000000,141.11999512,-17.01216316
Simul_+45deg,45,141.47999573,90.00000000,141.47999573,-16.86339378
Simul_+45deg,45,141.83999634,90.00000000,141.83999634,-16.12734413
Simul_+45deg,45,142.19999695,90.00000000,142.19999695,-15.29522705
Simul_+45deg,45,142.55998230,90.00000000,142.55998230,-14.33431149
Simul_+45deg,45,142.91999817,90.00000000,142.91999817,-13.19802094
Simul_+45deg,45,143.27999878,90.00000000,143.27999878,-12.03307533
Simul_+45deg,45,143.63998413,90.00000000,143.63998413,-10.91218948
Simul_+45deg,45,144.00000000,90.00000000,144.00000000,-9.86309624
Simul_+45deg,45,144.35998535,90.00000000,144.35998535,-9.13372612
Simul_+45deg,45,144.72000122,90.00000000,144.72000122,-8.40102291
Simul_+45deg,45,145.07998657,90.00000000,145.07998657,-7.68268299
Simul_+45deg,45,145.43998718,90.00000000,145.43998718,-6.98842907
Simul_+45deg,45,145.80000305,90.00000000,145.80000305,-6.32323790
Simul_+45deg,45,146.15998840,90.00000000,146.15998840,-5.82009411
Simul_+45deg,45,146.51998901,90.00000000,146.51998901,-5.48219109
Simul_+45deg,45,146.87998962,90.00000000,146.87998962,-5.13716030
Simul_+45deg,45,147.23999023,90.00000000,147.23999023,-4.78841543
Simul_+45deg,45,147.59999084,90.00000000,147.59999084,-4.43876982
Simul_+45deg,45,147.95999146,90.00000000,147.95999146,-4.09045362
Simul_+45deg,45,148.31999207,90.00000000,148.31999207,-4.00939274
Simul_+45deg,45,148.67999268,90.00000000,148.67999268,-3.95313001
Simul_+45deg,45,149.03999329,90.00000000,149.03999329,-3.88826871
Simul_+45deg,45,149.39999390,90.00000000,149.39999390,-3.81518984
Simul_+45deg,45,149.75999451,90.00000000,149.75999451,-3.73432302
Simul_+45deg,45,150.11999512,90.00000000,150.11999512,-3.72740078
Simul_+45deg,45,150.47998047,90.00000000,150.47998047,-3.87896037
Simul_+45deg,45,150.83999634,90.00000000,150.83999634,-4.02760363
Simul_+45deg,45,151.19998169,90.00000000,151.19998169,-4.17280674
Simul_+45deg,45,151.55999756,90.00000000,151.55999756,-4.31406069
Simul_+45deg,45,151.91999817,90.00000000,151.91999817,-4.45079088
Simul_+45deg,45,152.27998352,90.00000000,152.27998352,-4.68881464
Simul_+45deg,45,152.63999939,90.00000000,152.63999939,-4.95511198
Simul_+45deg,45,152.99998474,90.00000000,152.99998474,-5.21837616
Simul_+45deg,45,153.35998535,90.00000000,153.35998535,-5.47689342
Simul_+45deg,45,153.72000122,90.00000000,153.72000122,-5.72878551
Simul_+45deg,45,154.07998657,90.00000000,154.07998657,-5.97803211
Simul_+45deg,45,154.43998718,90.00000000,154.43998718,-6.23633003
Simul_+45deg,45,154.79998779,90.00000000,154.79998779,-6.47761154
Simul_+45deg,45,155.15998840,90.00000000,155.15998840,-6.69803429
Simul_+45deg,45,155.52000427,90.00000000,155.52000427,-6.89352894
Simul_+45deg,45,155.87998962,90.00000000,155.87998962,-7.06011534
Simul_+45deg,45,156.23999023,90.00000000,156.23999023,-7.20905828
Simul_+45deg,45,156.59999084,90.00000000,156.59999084,-7.33620548
Simul_+45deg,45,156.95999146,90.00000000,156.95999146,-7.43267107
Simul_+45deg,45,157.31999207,90.00000000,157.31999207,-7.49628592
Simul_+45deg,45,157.67999268,90.00000000,157.67999268,-7.52556849
Simul_+45deg,45,158.03999329,90.00000000,158.03999329,-7.53449440
Simul_+45deg,45,158.39999390,90.00000000,158.39999390,-7.63120556
Simul_+45deg,45,158.75999451,90.00000000,158.75999451,-7.70158195
Simul_+45deg,45,159.11997986,90.00000000,159.11997986,-7.74429846
Simul_+45deg,45,159.47999573,90.00000000,159.47999573,-7.75852108
Simul_+45deg,45,159.83999634,90.00000000,159.83999634,-7.74396896
Simul_+45deg,45,160.19998169,90.00000000,160.19998169,-7.83772469
Simul_+45deg,45,160.55999756,90.00000000,160.55999756,-8.00974751
Simul_+45deg,45,160.91998291,90.00000000,160.91998291,-8.14613438
Simul_+45deg,45,161.27999878,90.00000000,161.27999878,-8.24326324
Simul_+45deg,45,161.63999939,90.00000000,161.63999939,-8.29836273
Simul_+45deg,45,161.99998474,90.00000000,161.99998474,-8.30979919
Simul_+45deg,45,162.36000061,90.00000000,162.36000061,-8.54905891
Simul_+45deg,45,162.71998596,90.00000000,162.71998596,-8.71272278
Simul_+45deg,45,163.07998657,90.00000000,163.07998657,-8.79155922
Simul_+45deg,45,163.44000244,90.00000000,163.44000244,-8.78085709
Simul_+45deg,45,163.79998779,90.00000000,163.79998779,-8.68127060
Simul_+45deg,45,164.15998840,90.00000000,164.15998840,-8.58740425
Simul_+45deg,45,164.51998901,90.00000000,164.51998901,-8.49240494
Simul_+45deg,45,164.87998962,90.00000000,164.87998962,-8.28003216
Simul_+45deg,45,165.23999023,90.00000000,165.23999023,-7.96654749
Simul_+45deg,45,165.59999084,90.00000000,165.59999084,-7.57290459
Simul_+45deg,45,165.95999146,90.00000000,165.95999146,-7.12088156
Simul_+45deg,45,166.31999207,90.00000000,166.31999207,-6.75609827
Simul_+45deg,45,166.67999268,90.00000000,166.67999268,-6.35405302
Simul_+45deg,45,167.03997803,90.00000000,167.03997803,-5.91331959
Simul_+45deg,45,167.39999390,90.00000000,167.39999390,-5.44785929
Simul_+45deg,45,167.75999451,90.00000000,167.75999451,-4.96902466
Simul_+45deg,45,168.11999512,90.00000000,168.11999512,-4.54599857
Simul_+45deg,45,168.47999573,90.00000000,168.47999573,-4.23180056
Simul_+45deg,45,168.83998108,90.00000000,168.83998108,-3.90377498
Simul_+45deg,45,169.19999695,90.00000000,169.19999695,-3.56641436
Simul_+45deg,45,169.55999756,90.00000000,169.55999756,-3.22349405
Simul_+45deg,45,169.91998291,90.00000000,169.91998291,-2.87806559
Simul_+45deg,45,170.27999878,90.00000000,170.27999878,-2.68667221
Simul_+45deg,45,170.63998413,90.00000000,170.63998413,-2.53000617
Simul_+45deg,45,170.99998474,90.00000000,170.99998474,-2.36392474
Simul_+45deg,45,171.35998535,90.00000000,171.35998535,-2.18970275
Simul_+45deg,45,171.71998596,90.00000000,171.71998596,-2.00849819
Simul_+45deg,45,172.08000183,90.00000000,172.08000183,-1.86295676
Simul_+45deg,45,172.43998718,90.00000000,172.43998718,-1.85549283
Simul_+45deg,45,172.79998779,90.00000000,172.79998779,-1.83960724
Simul_+45deg,45,173.15998840,90.00000000,173.15998840,-1.81539118
Simul_+45deg,45,173.51998901,90.00000000,173.51998901,-1.78298330
Simul_+45deg,45,173.87998962,90.00000000,173.87998962,-1.74256778
Simul_+45deg,45,174.23999023,90.00000000,174.23999023,-1.78925037
Simul_+45deg,45,174.59999084,90.00000000,174.59999084,-1.87789333
Simul_+45deg,45,174.95999146,90.00000000,174.95999146,-1.96116316
Simul_+45deg,45,175.31999207,90.00000000,175.31999207,-2.03871703
Simul_+45deg,45,175.67999268,90.00000000,175.67999268,-2.11022329
Simul_+45deg,45,176.03999329,90.00000000,176.03999329,-2.18384838
Simul_+45deg,45,176.39999390,90.00000000,176.39999390,-2.32196641
Simul_+45deg,45,176.75997925,90.00000000,176.75997925,-2.45863628
Simul_+45deg,45,177.11999512,90.00000000,177.11999512,-2.59359837
Simul_+45deg,45,177.47999573,90.00000000,177.47999573,-2.72653580
Simul_+45deg,45,177.83999634,90.00000000,177.83999634,-2.85711384
Simul_+45deg,45,178.19999695,90.00000000,178.19999695,-2.99184203
Simul_+45deg,45,178.55998230,90.00000000,178.55998230,-3.13251257
Simul_+45deg,45,178.91999817,90.00000000,178.91999817,-3.27462101
Simul_+45deg,45,179.27998352,90.00000000,179.27998352,-3.41816711
Simul_+45deg,45,179.63998413,90.00000000,179.63998413,-3.56311131
Simul_+60deg,60,-180.00000000,90.00000000,-180.00000000,-9.56315804
Simul_+60deg,60,-179.63998413,90.00000000,-179.63998413,-9.85588264
Simul_+60deg,60,-179.27998352,90.00000000,-179.27998352,-10.13500786
Simul_+60deg,60,-178.91999817,90.00000000,-178.91999817,-10.39638138
Simul_+60deg,60,-178.55998230,90.00000000,-178.55998230,-10.63547039
Simul_+60deg,60,-178.19999695,90.00000000,-178.19999695,-10.84748745
Simul_+60deg,60,-177.83999634,90.00000000,-177.83999634,-11.03262997
Simul_+60deg,60,-177.47999573,90.00000000,-177.47999573,-11.19474888
Simul_+60deg,60,-177.11999512,90.00000000,-177.11999512,-11.32690525
Simul_+60deg,60,-176.75997925,90.00000000,-176.75997925,-11.42610645
Simul_+60deg,60,-176.39999390,90.00000000,-176.39999390,-11.48997402
Simul_+60deg,60,-176.03999329,90.00000000,-176.03999329,-11.51690578
Simul_+60deg,60,-175.67999268,90.00000000,-175.67999268,-11.56495953
Simul_+60deg,60,-175.31999207,90.00000000,-175.31999207,-11.58804703
Simul_+60deg,60,-174.95999146,90.00000000,-174.95999146,-11.57866287
Simul_+60deg,60,-174.59999084,90.00000000,-174.59999084,-11.53701878
Simul_+60deg,60,-174.23999023,90.00000000,-174.23999023,-11.46402740
Simul_+60deg,60,-173.87998962,90.00000000,-173.87998962,-11.40006447
Simul_+60deg,60,-173.51998901,90.00000000,-173.51998901,-11.37159920
Simul_+60deg,60,-173.15998840,90.00000000,-173.15998840,-11.29524422
Simul_+60deg,60,-172.79998779,90.00000000,-172.79998779,-11.17346859
Simul_+60deg,60,-172.43998718,90.00000000,-172.43998718,-11.01001263
Simul_+60deg,60,-172.08000183,90.00000000,-172.08000183,-10.80953407
Simul_+60deg,60,-171.71998596,90.00000000,-171.71998596,-10.65990925
Simul_+60deg,60,-171.35998535,90.00000000,-171.35998535,-10.47660923
Simul_+60deg,60,-170.99998474,90.00000000,-170.99998474,-10.23962402
Simul_+60deg,60,-170.63998413,90.00000000,-170.63998413,-9.95765972
Simul_+60deg,60,-170.27999878,90.00000000,-170.27999878,-9.63973045
Simul_+60deg,60,-169.91998291,90.00000000,-169.91998291,-9.32352829
Simul_+60deg,60,-169.55999756,90.00000000,-169.55999756,-9.07532883
Simul_+60deg,60,-169.19999695,90.00000000,-169.19999695,-8.79141903
Simul_+60deg,60,-168.83998108,90.00000000,-168.83998108,-8.47924042
Simul_+60deg,60,-168.47999573,90.00000000,-168.47999573,-8.14570332
Simul_+60deg,60,-168.11999512,90.00000000,-168.11999512,-7.79694271
Simul_+60deg,60,-167.75999451,90.00000000,-167.75999451,-7.55567789
Simul_+60deg,60,-167.39999390,90.00000000,-167.39999390,-7.35647011
Simul_+60deg,60,-167.03997803,90.00000000,-167.03997803,-7.14134741
Simul_+60deg,60,-166.67999268,90.00000000,-166.67999268,-6.91299629
Simul_+60deg,60,-166.31999207,90.00000000,-166.31999207,-6.67390347
Simul_+60deg,60,-165.95999146,90.00000000,-165.95999146,-6.44982529
Simul_+60deg,60,-165.59999084,90.00000000,-165.59999084,-6.40408897
Simul_+60deg,60,-165.23999023,90.00000000,-165.23999023,-6.34773636
Simul_+60deg,60,-164.87998962,90.00000000,-164.87998962,-6.28118086
Simul_+60deg,60,-164.51998901,90.00000000,-164.51998901,-6.20489836
Simul_+60deg,60,-164.15998840,90.00000000,-164.15998840,-6.11941147
Simul_+60deg,60,-163.79998779,90.00000000,-163.79998779,-6.13763380
Simul_+60deg,60,-163.44000244,90.00000000,-163.44000244,-6.23852205
Simul_+60deg,60,-163.07998657,90.00000000,-163.07998657,-6.33204842
Simul_+60deg,60,-162.71998596,90.00000000,-162.71998596,-6.41767693
Simul_+60deg,60,-162.36000061,90.00000000,-162.36000061,-6.49489212
Simul_+60deg,60,-161.99998474,90.00000000,-161.99998474,-6.56321764
Simul_+60deg,60,-161.63999939,90.00000000,-161.63999939,-6.76965427
Simul_+60deg,60,-161.27999878,90.00000000,-161.27999878,-6.96708965
Simul_+60deg,60,-160.91998291,90.00000000,-160.91998291,-7.15375137
Simul_+60deg,60,-160.55999756,90.00000000,-160.55999756,-7.32779217
Simul_+60deg,60,-160.19998169,90.00000000,-160.19998169,-7.48731661
Simul_+60deg,60,-159.83999634,90.00000000,-159.83999634,-7.65558434
Simul_+60deg,60,-159.47999573,90.00000000,-159.47999573,-7.83061457
Simul_+60deg,60,-159.11997986,90.00000000,-159.11997986,-7.97508621
Simul_+60deg,60,-158.75999451,90.00000000,-158.75999451,-8.08564186
